	base_ID	left_ID	right_ID	triple_ID	answer	answer_log	promptscheme	model	flieds	dataset	sysprompt
20	l00200088	l00130102	l0080046	l00130102l00200088l0080046	ANSWER: BOTH	"[""POEM_MAIN:\n/ˈklaːɡə nɪçt, bəˈtʁyːptəs kɪnt,/  \n/ˈklaːɡə nɪçt ʔʊm's ˈjʊŋə ˈleːbn̩,/  \n/ˈmaŋçə ˈsyːsə lʊst fɛʁˈrɪnt,/  \n/doχ maŋç laɪ̯t aʊχ vɪʁt zɪç ˈɡeːbn̩./  \n\n/ɪst deʁ taɡ zoː ʃøːn ɛʁˈvaχt/  \n/mɪt deʁ ˈmɔʁɡnˌʁøːtə ˈfɛʁnə:/  \n/ˈklaːɡə nɪçt, ɛs hat di naχt/  \n/ˈaɪ̯nən ˈhɪml̩ aʊχ ʊnt ˈʃtɛʁnə./  \n\nPOEM_A:\n/ˈʔapfəlˌbɔʏ̯mlaɪ̯n ʔɪn ˈhɔldəʁ blʏt̩/  \n/viː ʔɛʁˈkvɪkst du maɪ̯n ˈvʊnd ɡəˈmyːt!/  \n/ˈjʊŋfʁɔʏ̯lɪç raɪ̯n, fɔn ˈlʏftçən ʊmˈkɔst,/  \n/ˈlɔʏ̯çtɛst du, ˈliːblɪçəʁ ˈaʊ̯ɡn̩tʁoːst!/  \n\n/ˈfʁyːlɪŋ, du ʃɪk ʔɪm ˈkaɪ̯nən ʃtʊʁm,/  \n/ˈlɛntsnaχt, ˈʃɔɪ̯xə den ˈʃlɪmən vʊʁm,/  \n/ˈhɪml̩, bəˈhyːts, ɪm ˈzɔʁklɪç ɡəˈzɪnt,/  \n/ˈɛʁd̩, oʊ̯ ˈmʊtɐ, ˈʃʏt͡sə daɪ̯n kɪnd!/  \n\nPOEM_B:\n/ˈvɔlt' ʔaɪ̯nmal deːm ˈliːpçən ˈʃʁaɪ̯bən,/  \n/ˈhatə ɡlaɪ̯ç kaɪ̯n ˈbʁiːfpaˈpiːʁ./  \n/ˈdaχt' ɪç: ɡʊt! — da ˈlɛst du's ˈblaɪ̯bən —/  \n/ˈɡeːst ɡlaɪ̯ç ˈliːbɐ zɛlf tsu ˈiːʁ!/  \n\n/ʊnd zoː ɡʁoːs vaʁ ˈmaɪ̯nə ˈaɪ̯l̩ə,/  \n/daʃ ɪç zɛlf als ˈliːbəsbʁiːf/  \n/ˈmaŋçə ˈliːbə ˈlaŋə ˈmaɪ̯lə/  \n/naχ dɛm ˈfɛʁnən ˈliːpçən liːf./  \n\n/ʊnd ziː laːs dɛm ˈbʁiːf ɡəˈʃvɪndə,/  \n/kʏst' ʊnd hɛʁts' ɪn ˈtaʊ̯zəntˌmaːl./  \n/doχ ɪç ɡap deːm ˈhɔldən ˈkɪndə/  \n/ˈkʏsə ˈviːdɐ ˈaʊ̯nə zaːl./  "", 'ANSWER: BOTH']"	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
21	l0040509	l00130138	l00130070	l00130138l0040509l00130070	ANSWER: POEM_B	"[""POEM_MAIN:\ndas vaːʁ deːɐ taːk deːɐ vaɪ̯sən kʁɪzantɛmən,  \nmiːɐ baŋktə fast fɔːɐ zaɪ̯nə pʁaχt...  \nʊnt dan, dan kaːmst duː miːʁ diː zeːlə neːmən  \ntiːf ɪn deːɐ naχt...  \n\nmiːɐ vaːʁ soː baŋk, ʊnd duː kaːmst liːp ʊnd laɪ̯zə,  \nɪç hatə ɡʁaːd ɪm tʁaʊ̯m an dɪç ɡəˈdaχt.  \nduː kaːmst — ʊnd laɪs viː 'aɪ̯nə ˈmɛːçənˌvaɪ̯zə  \nɛʁklaŋk diː naχt...\n\nPOEM_A:\ndi ˈkʊnst, di ˈhoʊldə ˈtoχtə deːɐ kaˈmøːnən,  \nfɛʁˈmaːk ɪn ˈfɔʁmən, ˈfaʁbən, ˈʁaɪ̯mən, ˈtøːnən  \ntsuː zɪtʔ ʊnd tsʊχt deːn ˈʁoːʔstən tsu ɡəˈvøːnən,  \ndɛs ˈleːbənʊs ʋɪdəʁʃpʁʏkə tsu fɛʁˈzøːnən,  \nvas hoχ ʊnd ˈhɛʁlɪç ɪst, nɔχ tsu fɛʁˈʃøːnən,  \nʊnd tʁɔt͡s deːɐ vɛlt fɛʁˈfɔlɡən ʊnd fɛʁˈhøːnən  \nmɪt ˈhɪməlʃkʁɛnʦən ˈɪʁdɪʃəs tsu ˈkʁøːnən.\n\nPOEM_B:\nɪn veːn diː ˈɡœtɐ ˈiːʁən ˈoːdɛm ˈhaʊχən,  \ndeːʁ ɪst ɡəˈvaɪ̯t, das ˈhøːxstə tsu fɔlˈbʁɪŋən,  \nklaːʁ kan zaɪ̯n blɪk ɪn ˈdʊŋklə ˈtiːfən ˈtaʊ̯χən,  \nzaɪ̯n ˈfɔʏ̯ɐɡaɪst tsu ˈalən ˈlɪçtˌhøːn ˈdʁɪŋkən;  \ndɔχ fyːɐ ɡəˈmaɪ̯nəs ɪst eːʁ nɪçt tsu ˈbʁaʊ̯χən  \nʊnd nuːʁ tsu ˈhoːxflʊk ˈvʊxsn ɪm diː ˈʃvɪŋən;  \ntʁaɪ̯bt tsvaŋk ʊnd noːt ɪn diː vɛʁkˈtaːksˌbaːn,  \nzoː ɡeːt eːʁ ʃvaŋkənd viː am lant aɪ̯n ʃvaːn."", 'ANSWER: POEM_B']"	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
22	l00100088	l0080026	l0050040	l0080026l00100088l0050040	ANSWER: POEM_A	"[""Here are the phonetic transcriptions for the provided poems using the International Phonetic Alphabet (IPA):\n\nPOEM_MAIN:\nˈtʁaf deʁ toːt ɪn deːn ˈɡasən  \naɪ̯n ˈmɛːtçən zoː jʊŋ;  \ndaː muːst es ɛʁˈblaːsən  \nʊnd ˈhatə ɡəˈnuŋ.  \n\nɛs ˈflʏstɐt aɪ̯n ˈzɛt͡sçən  \nʊnd ˈbɛtələ süːs  \nˈpapɐlaˌpap, maɪ̯n ˈʃɛt͡sçən,  \nˈʃtɛʁbɛn ɪst süːs!  \n\nʊnd bɔʏ̯kt ziç hɪˈnyːbɐ  \nʊnd kʏst ˈzaɪ̯nən ʁaʊ̯b.  \ndiː ˈaʊ̯ɡən ˈvʊʁdən iʁ ˈtʁʏbɐ  \nʊnd zaŋk ɪn deːn staʊ̯b.  \n\nPOEM_A:\ndiː ˈmʊtɐ lʊlt deŋ ˈknaːbən  \nmɪt ˈsyːsən ˈliːdɐn aɪ̯n;  \neʁ vɪl ˈnɪxt ˈandʁəs ˈhaːbən,  \nziː mʊs aːm ˈbɛtçən zaɪ̯n.  \n\nviː kan's deʁ ˈʃeːlm nuːʁ ˈvɪsən,  \nɔp ziː aːm ˈbɛtə zɪt͡s,  \ndeʁ kaʊ̯m aʊ͜s ˈzaɪ̯nəm ˈkɪsən  \nmɪt ˈhalbəm ˈaʊ̯ɡə blɪt͡s?  \n\nʊnd viː eʁ ˈoːnə ˈkʊmɐ  \nfʁɪʃ ˈaːtmɛnt ˈʁoːzɪk liːkt!  \ndas ɪst aɪ̯n ˈsyːsɐ ˈʃlʊmɐ,  \nvoːʁaɪ̯n diː liːb ʊns viːkt.  \n\nPOEM_B:\nhɔʏ̯t ɪst aɪ̯n ˈfɛsttaːk,  \nˈʔɛlən, aɪ̯n ˈfʁɔʏ̯ənˌtaːk!  \nvaɪ̯st du? deːn ˈeʁsˌtən kʊs  \nʁaʊ̯pt ɪç diːɐ hɔʏ̯t.  \n\naχ, vaʁst du ˈbøːzə,  \nals ɛs —ɡəˈʃeːən vaʁ;  \nʁiːpst diː ˈlɪpən vʊnt,  \nˈvaɪ̯ntɛst ˈbaɪ̯naː!  \n\nˈzaːɡə doχ, ˈʔɛlən:  \nhast dɪç doχ kaʊ̯m ɡəˈvɛːrt,  \nals ɪç daɪ̯n ˈkœpfçən naːm —  \nhast mɪç vɔl ˈliːb?"", 'ANSWER: POEM_A']"	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
23	l00130210	l00140024	l00140150	l00140024l00130210l00140150	ANSWER: POEM_B	['POEM_MAIN:\nˈliːbə ˈɔdɐ ˈhasɪç mɪç,  \nˈaləs ɪst vɪlkɔmən;  \nˈjeːdəs ˈvɛtɐ neɪm ɪç hɪn,  \nˈvɪndˌʃtɪl ʔaʊsɡəˈnoːmən.  \n\ndɛn di ˈʃtɪlə ɪst deːɐ tɔt,  \nnuːɐ ɪm kampf ɪst ˈleːbən,  \nˈɡeːɡən ˈaɪnən ˈjeːdn̩ ʃtʊrm  \nkan man zɪç eːrəˈbeːn.  \n\nˈʔabɐ hat zɪç ˈʔe̞o̞lʊs  \nɡants tsuʁɪkʧeːɡən,  \ndan ɪst man deːɐ ˈzɪçʁə ˈʁaʊb  \nvɪld bɛˈveːɡtɐ ˈvoːɡən.  \n\nˈdaːʁʊm ˈliːbə, ˈhasə mɪç!  \nˈaləs vɪl ɪç ˈtraːɡən;  \nnuːɐ vɛn ɪç diːɐ ɡaːɐ ˈnɪçts bɪn,  \nbɪn ɪç tsuˈbɛːklaɡən.  \n\nPOEM_A:\nals zɪç maɪn fuːs nɔx ˈkaɪnən veːk ɡəˈhɛlt,  \ndaː kaːmst du, viː deːɐ ˈknaːbə mɪt deːɐ ˈfløːtə,  \niːm fɔlkt das kɪnd dʊʁx fɛld ʊnd ˈʔaːbntʁøːtə  \nʊnd vaɪs ɛs nɪçt, vas iːɐ das liːt ɛʁˈtseːlt.  \nam ˈbɛʁɡəsˌʔaːbhaŋ baɪ dɛn ˈmyːdən ˈlɛmɐn,  \ndaː ˈkaʊɐt ɛʁ ʊnd ˈfløːtɛt fɔʁ zɪç ˈniːdɐ —  \ntsu ˈiːrən ˈfyːsən, dʊʁx den bʊʃ fɔn ˈfliːdɐ,  \nziːt zi ɪm dʊft das lant dɛs ˈleːbns ˈdɛmɐn.  \n\nPOEM_B:\nan ˈzɔlçən ˈtaːɡən kɔmt di ˈtʁaʊɐkɪt  \nʊnd ˈzɪkɐt ˈlaʊtloːs ʃvɛʁ dʊʁx ˈjeːdəs dɪŋ,  \nʊnd ˈalɐ ˈʃtʊndən maːs ɪst ɡants ɡəˈfʏlt  \nmɪt deːɐ fɛʁˈʃɔlənən ʊnd ˈmyːdɐn kval. —  \ndan ɪst ɛs, das man ˈaʊfʊstsˌteːn fɛʁˈɡɪst,  \ndas man ɪm ˈʃteːən ʃlæft, aɪn ˈandɾəs maːl.  \n\nɛs ʃaɪnt ɛntˈʁʏktɐ, vas di ˈfɛʁnən ˈbʁɪŋən.  \nˈɡlaɪçˌɡʏltɪɡ ˈtraɪbən viːɐ ɪn ˈdʊŋklɪɡən ˈʁɪŋən  \nʊnd ˈʃvaʁʧən ˈvɪʁbl̩n. — ˈkaɪnɐ vaːr ʊnd ɪst  \ndeːɐ ʊns fɛʁˈmɪst.  ', 'ANSWER: POEM_B']	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
24	l0080055	l0010154	l0090086	l0010154l0080055l0090086	ANSWER: POEM_B	['Here are the phonetic transcriptions in the IPA standard for the provided poems:\n\nPOEM_MAIN:\nˈɛʁstə ˈliːbə, ˈlɛntsɛˌzɔnə,  \nfʏlʦ̩t mɪt ˈhɔfən hɛʁts ʊnt zɪn,  \nʊnd viː ˈbluːmən aʊf dɛʁ ˈviːzə,  \nˈʃpʁiːsən ˈbluːmən ʊnd ˈblyːtən dʁɪn.  \n\nˈlɛt͡stʊ ˈliːbə, ˈhɛʁbstɛˌzɔnə,  \nvɛʁmt voːl aʊx das ˈhɛʁtsə nɔx,  \ndɔχ daʃ ˈvɪntɐ baːlt vɪʁd ˈkɔmən,  \nmɛʁkst du tʁɔt͡s deːɐ ˈvɛʁmə dɔχ.  \n\nʊnd viː du ɪn hɛʁbstɛˈʃtaːɡn  \nˈdɛŋkɛst an das ˈfʁyːlɪŋsɡlʏk,  \nˈdɛŋkst du baɪ deːɐ ˈlɛt͡stən ˈliːbə  \nan diː ˈɛʁstə ʃteːts tsuˈʁʊk.  \n\nPOEM_A:\nʊm ˈzaɪnə ˈtɔlən ʃtuˈdɛntənˌjaʁə  \nˈflatəʁtən aɪnst ˈiːʁə ˈmɛːdçənˌhaːʁə.  \neːʁ ˈvʊʁdə aɪn ˈɡʁoːsɐ man ʊntɐˈdɛsən, —  \nziː hat baɪm ˈnɛːʁʦɔʏk ɪn niː fəˈɡɛsən.  \nvɛn diː ˈvoχənˌblɛt͡çən ˈkaːmən:  \nˈzɔntaks, laːs ˈvaɪ̯nʊnd ziː ɔft ˈzaɪnən ˈnaːmən.  \nˈzaməlte ˈaləs — vɛlk ʃoːn diː ˈhɛndə —  \ndaʃ ziː aɪn ˈliːbəs ˈpɛkçən dʁaʊs ˈbɛndə.  \nʊm ˈzaɪnə ˈtɔlən ʃtuˈdɛntənˌjaʁə  \nˈflatəʁtən jaː ˈiːʁə ˈmɛːdçənˌhaːʁə.  \n\nPOEM_B:\nˈʃvɛʁɡəˌboːɡən ˈnɑsə ˈt͡svaɪ̯ɡə.  \nˈtʁyːbə apʁiˈkoːzənˌblʏːtən.  \nˈʊntɐ ˈtiːfəm ˈhɪməl ˈʃlaɪ̯çən  \nˈfɔʏ̯χtə ˈveːɡə.  \n\nˈaʃənˌvaɪ̯xə ˈbuːxənˌvɛldɐ.  \nˈkaːlə ˈpɛʁlənˌmatə ˈfjoʁdə.  \nˈkalʦəs ʃɪlf. aʊf ˈnaktəm ˈɡʁʊndə  \nˈʃpiːlən ˈʃɔʏ̯ə ˈʁoːzənˌmʊʃəl.  ', 'ANSWER: POEM_B']	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
25	l0010193	l0050064	l0030243	l0050064l0010193l0030243	ANSWER: POEM_B	['POEM_MAIN:\nˈvaʁtə nɔx aɪ̯n ˈklaɪ̯nəs ˈvaɪ̯lçən,  \nˈliːbə ˈzɔnə, ˈliːbɐ vɪnt!  \nbɪs diː ˈpʁiːml̩n ʊnd diː ˈvaɪ̯lçən  \naʊ̯f deʁ ˈviːzə ˈkɔmən zɪnt.  \n\nˈvasɐ ˈfliːzən, ˈvɔlkən ˈaɪ̯lən...  \nziː am ˈbakə ˈɛʁstəs ɡʁyːn!  \nˈliːbəs hɛʁts, voː vɪʁst du ˈvaɪ̯lən,  \nvɛn diː ˈɛʁstən ˈʁoːzn blʏːn?  \n\nPOEM_A:\nbəˈʁuːf ʊnd ˈpflɪçtən  \nɛʁˈvɛːɡə bɪˈdɛçtɪç.  \ndiː liːb ˈɪst mɪt ˈnɪçtən  \nt͡sʊm ɡlʏk ˈalˈmɛçtɪç.  \n\nPOEM_B:\nˈyːbɐ aɪ̯n ɡlʏk, das du ˈflʏçtɪɡ bəˈzɛsən,  \nˈtʁøːstɪt ɛˈʁɪnɐn, ˈtʁøːstɪt fɛʁˈɡɛsən,  \nˈtʁøːstɪt diː ˈaləs ˈhaɪ̯lɛndə zaɪ̯t.  \nˈabɐ diː ˈtʁɔɪ̯mə, diː niː ˈɛʁʊŋnən,  \nniː fɛʁˈɡɛsən ʊnd niː bəˈtsvʊŋnən,  \nˈnɪmɐ vɛʁˈlæst dɪç iːɐ̯ ˈzeːnəndəs laɪ̯t.', 'ANSWER: POEM_B']	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
26	l0080503	l00100009	l0040505	l00100009l0080503l0040505	ANSWER: POEM_B	['POEM_MAIN:\ndɛɐ̯ ˈfʁyːlɪŋ, maɪ̯nt iːɐ̯, ɪst nɪçt ʃlaʊ̯,  \neːɐ̯ fliːkt daˈhɪn tsu ˈʃtɔltsn ˈziːɡn,  \nʊnt lɛst dɛs ˈvɪntɐs ˈfɛstʊŋsˌbaʊ,  \nhiːʁ ˈoːbn ʊnɛˈʁoːbɐt ˈliːɡn.  \n\nda zaɪ̯d iːɐ̯ ˈaɪ̯nmaːl ˈfeːlɡəˌʁant.  \nals ɔp eːɐ̯ das nɪçt bas fɛɐ̯ˈʃtɛndə:  \ndɛɐ̯ ˈvɪntɐ ɪst dɔʁt ˈfɛstɡəˌbant,  \nʊnt bal̩t fɔʁ vʊt diː ˈʃtaʁən ˈhɛndə.  \n\nʊnˈmɛçtɪç ʃaʊt hɛˈʁap zaɪ̯n tsɔʁn  \naʊf dɛn fɛʁˈveːɡənən ɡəˈzɛlən,  \nʊnd ˈzaɪ̯nɐ ˈɡʁɪmmən ˈtʁɛːnən bɔʁn  \nkan nʊʁ dɛs ˈfʁyːlɪŋs ˈaːdɐn ˈʃvɛlən.  \n\nPOEM_A:\nan ˈfɛʁnə ˈbɛʁɡə ʃluːk diː ˈdɔnɐˌkaʊlən  \naɪn ʁaʃ ˌfɛʁˈʁaʊʃtəs ˈnaχtmɪttaɡəˌvɪtɐ.  \ndiː ˈbaʊɐn ˈtsoːɡn haɪ̯m aʊf ˈmyːdn ˈɡɔʏlən,  \nʊnd ˈzɪŋŋt kɛʁtn ˈvɪnt͡sɐˌfɔlk ʊnd ˈʃnɪtɐ.  \naʊf ˈalən ˈdɛçɐn ˈkvɑlmte̟n ˈblaʊə ˈzɔɪlən  \nɡəˈnyːkza̟m ˈhɪmməlɑn, aɪn ˈlʊstɪɡ ˈɡɪtɐ.  \nnʊn ɪst ɛs naχt, ɛs ˈɡaɪ̯stɐn ʃoːn diː ˈɔʊlən,  \nˈaɪ̯nza̟m aʊs ˈaɪ̯nɐ ˈlaʊbə kliŋkt diː ˈtsɪtɐ.  \n\nPOEM_B:\nʊm das ˈɡʁaʊ̯ə ʃlɔs  \nblyːt ɪn ˈvaɪ̯səm ˈʃvaɪ̯ɡən  \naɪn liˈliːənˌɡaʁtn.  \nɪn das ˈaːbəndˌʁoːt,  \nˈlaɪ̯zə,  \nˈjeːdn taːk,  \nˈœfnɛt zɪç aɪn ˈklɛɪnəs ˈtʊʁmˌfɛnstɐ.  \nvɛn das ˈlɛt͡stə ˈpuʁpuʁˌvœlkçən fɛʁˈblaːst ɪst,  \nˈlaʊtloːs,  \nʃliːst ɛs zɪç ˈviːdɐ.  ', 'ANSWER: POEM_B']	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
27	l00130138	l00180069	l0040554	l00180069l00130138l0040554	ANSWER: POEM_A	"[""POEM_MAIN:\n[diː kʊnst diː ˈhɔldə ˈtɔxtɐ deːɐ kɑˈmøːnən,  \nfɛʁˈmaːk ɪn ˈfɔʁmən, ˈfaʁbən, ˈʁaɪmən, ˈtøːnən  \ntsuː zɪtʔ ʊnt tsʊxt deːn ˈʁoːstəŋ tsuː ɡəˈvøːnən,  \ndɛs ˈleːbənz ˈviːdɐʃpʁɪçə tsuː fɛʁˈzøːnən,  \nvas hoːx ʊnt ˈhɛʁlɪç ɪst nɔx tsuː fəˈʁøːnən,  \nʊnt tʁɔts deːɐ vɛlt fɛʁˈfɔlɡən ʊnt fɛʁˈhøːnən  \nmɪt ˈhɪməl'skʁɛnt͡sn̩ ˈɪʁdɪʃəs tsuː ˈkʁøːnən.]\n\nPOEM_A:\n[ɪç bɪn soː ˈɡlʏkliç fɔn ˈdaɪnən ˈkʏsən,  \ndas ˈalə ˈdɪŋə ɛs ˈʃpyːʁən ˈmʏsn̩.  \nmaɪn hɛʁts ɪn ˈvoːɡəndəʁ bʁʊst mɪʁ liːk,  \nviː zɪç aɪn kaːn ɪm ˈʃɪlfə viːɡt.  \nʊnd fɛlt aʊx ˈʁeːɡən hɔɪt ˈoːnə ˈɛndə,  \nɛs ˈʁeːɡnət ˈblumen ɪn ˈmaɪnə ˈhɛndə.  \ndiː ʃtʊnd̩ diː zoː dʊʁx ˈt͡sɪmɐ ɡeːt,  \naʊf ˈkaɪnɐ uːɐ͜ ʔals ˈzɪfɐ ʃteːt;  \ndiː uːɐ̯ t͡saɪç ˈhɔɪtə ˈkaɪnə tsaɪt,  \nziː ˈdɔɪtət hɪˈnaʊs ɪn diː ˈeːvɪkʌɪt.]\n\nPOEM_B:\n[ˈhaltə mɪɐ̯ ˈaɪnɐ fɔn aʊx ˈlafən maɪn pēʁt,  \nˈhoːlə mɪɐ̯ ˈaɪnɐ fɔn aʊx ˈlʊmpən maɪn ʃvɛʁt:  \nɪç liːs ɪt baɪ ˈaɪnɐ ˈdaːmə ˈliːɡən.  \n\nˈlasə ˈaɪnɐ fɔn aʊx ˈʃʊʁkən ˈaɪnən ˈfalkən ˈfliːɡən:  \nɪç vɪl ɪm ˈnaːxzeːən ʊnd mɪç ɪns blaʊ pɛʁˈliːʁən,  \nˈstøːrə mɪç ˈkaɪnɐ fɔn aʊx ˈtiːʁən!]"", 'ANSWER: POEM_A']"	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
28	l00160041	l0010193	l00160172	l0010193l00160041l00160172	ANSWER: POEM_A	['Sure! Here are the phonetic transcriptions in the IPA standard for the three poems:\n\nPOEM_MAIN:\nˈɡɛstɐn aɪ̯n ˈʁiːzln̩  \nɪm ˈvaɪ̯xən ˈaɪ̯zə,  \nˈhɔʏ̯tə aɪ̯n baχ  \naʊ̯f deːɐ ˈfʁyːlɪŋsˌʁaɪ̯zə,  \nˈɡɛstɐn aɪ̯n kɪnd  \nmɪt ʃlaɪ̯f ʊnt band,  \nˈhɔʏ̯tə ˈjʊŋfʁaʊ̯  \nɪm ˈfɛstɡəˌvand; —  \nˈvohɪn? veːɐ̯ vaɪ̯s?  \nʊnt veːm deːɐ pʁaɪ̯s?  \nˈfʁaːɡə diː ˈbiːnə,  \nˈvohɪn ziː fliegt,  \nˈfʁaːɡə diː ˈhɔfnuŋ,  \nvoː ˈeːdn̩ liːkt.\n\nPOEM_A:\nˈvaʁtə nɔχ aɪ̯n ˈklaɪ̯nəs ˈvaɪ̯lçən,  \nˈliːbə ˈzɔnə, ˈliːbɐ vɪnd!  \nbɪs diː ˈpʁiːml̩n ʊnd diː ˈvaɪ̯lçən  \naʊ̯f deːɐ ˈviːzə ˈkɔmən zɪnt.  \n\nˈvasɐ ˈfliːzn̩, ˈvɔlkən ˈaɪ̯lən...  \nziː am ˈbaxə ˈɛʁstə ɡʁyːn!  \nˈliːbəs hɛʁts, voː vɪʁst du ˈvaɪ̯lən,  \nvɛn diː ˈɛʁstən ˈʁoːzn̩ blyːn?  \n\nPOEM_B:\nˈɪmɐ das ˈkɔmɪndə ˈzinɛt deːɐ mɛŋʃ: ʔɪn diː ˈhɛʁpstlɪçə ˈʃtɔpl̩,  \nkaʊ̯m fɔn deːn ˈɛːʁən nɔχ leːɐ̯, zɛŋkt eʁ dɛn ˈpflʊk fyːr diː zaːt.  \ndas eʁ ɡeˈʁntɛt ʊnd das eʁ tsu ˈɛʁtn̩ eʁˈhɔft, ɛs vɛʁˈknʏpt ɪm  \nˈmɔʁɡn ʊnd ˈaːbn̩t, ʊnd zoː ˈʃvɪndɛt deːɐ ˈmɪtˌtaɡ ɪm hɪn.', 'ANSWER: POEM_A']	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
29	l00170019	l0060062	l0080412	l0060062l00170019l0080412	ANSWER: POEM_B	"[""POEM_MAIN:\nnaχt naɪkt zɪç aʊf diː ˈɡasən;  \nɪç fyːl mɪç zoː fɪˈlaʊ̯zən,  \nbɪn ˈnɪʁɡəndvoː tsuː haʊ̯s.  \ndiː ˈtsɪmɐ ˈvɛʁdən ˈhɛlə;  \nmɪʁ vɪŋkt hiːʁ ˈkaɪnə ˈʃvɛlə,  \nɪç ɡeː tsʊm ˈklaɪnən ˈflʊsə, deːɐ̯ 'ʦvɪʃən ˈviːzən fliːst hɪˈnaʊs.  \n\nzaɪn ˈfliːzən ɪst zoː ˈlaɪzə;  \nɪm ˈvaɪtən ˈviːzənˌkaɪ̯sə  \nliːkt ˈɡʁaʊ̯ə ˈʃtʊmhaɪt ʃveːʁ.  \nɪç zeː maɪn ˈleːbən ˈfliːzən;  \nflax ˈʦvɪʃən ˈfaːlən ˈviːzən  \nfɛʁˈʁɪnt ɛs ˈoːnə ˈklɪŋən myːd ɪn aɪ̯n ˈtiːfəs, ˈɡʁaʊ̯əs ˈmeːʁ.  \n\nPOEM_A:\nʊnt aɪns ɪst noːt: zaɪ ˈɡløːbɪç. ˈʃpɛndə  \ndɪç deːm ɡəˈʃɪk vaɪ̯ aɪ̯n ˈzeːɡəl deːm ˈraɪ̯zəvɪnd.  \nˈfyʁxtə nɪçt ˈfʁɛmdə ɡəˈlɛndə.  \nzaɪ ˈdaɪnə ˈtsuːkunft ˈɡløːbɪç vaɪ̯ aɪ̯n ˈstʁoːm deːm ˈmeːʁ, ɪn das eʁ rɪnt.  \n\nPOEM_B:\nɪç vɪl mɪç ɪn daɪn hɛʁʦ ɡəˈvøːnən,  \ndas ɪç ɛʁˈfyːlə daɪ̯nən ˈvɪlən;  \nvɪl nuːʁ dɪʁ ˈleːbən tsʊm fɛʁˈzœnən,  \ndɪʁ ˈmuːtɪç ˈjeːdə ˈtʁeːnə ˈʃtɪlən,  \nʊnd vas dɪç ˈfʁɔɪən maɡ fɔm ˈtaːɡə,  \nvɪl fʁoː ʔam ˈʔaːbɛnd ɪç dɪʁ ˈzaːɡən,  \nʊnd ˈaləs ˈtʁyːbə, ˈalə ˈklaːɡə  \nvɪl ɪç aˈlaɪ̯n fɛʁˈʃviːɡən ˈtʁaɡən.  "", 'ANSWER: POEM_B']"	prompts/eng_form_multistep.txt	gpt-4o-mini		testset	default
